"date","ticker","shares","closing_price","portfolio_value","received_dividends","name","portfolio"
"2020-09-04","ABBV",350,"91.87","32154.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-05","ABBV",350,"91.87","32154.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-06","ABBV",350,"91.87","32154.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-07","ABBV",350,"91.87","32154.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-08","ABBV",350,"90.22","31577.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-09","ABBV",350,"91.63","32070.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-10","ABBV",350,"89.65","31377.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-11","ABBV",350,"89.70","31395.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-12","ABBV",350,"89.70","31395.00","0","AbbVie Inc","Portfolio Joshua"
"2020-09-13","ABBV",350,"89.70","31395.00","0","AbbVie Inc","Portfolio Joshua"
"2020-09-14","ABBV",350,"90.49","31671.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-15","ABBV",350,"90.91","31818.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-16","ABBV",350,"89.78","31423.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-17","ABBV",350,"89.63","31370.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-18","ABBV",350,"90.11","31538.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-19","ABBV",350,"90.11","31538.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-20","ABBV",350,"90.11","31538.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-21","ABBV",350,"89.09","31181.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-22","ABBV",350,"88.60","31010.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-23","ABBV",350,"87.14","30499.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-24","ABBV",350,"85.91","30068.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-25","ABBV",350,"86.23","30180.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-26","ABBV",350,"86.23","30180.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-27","ABBV",350,"86.23","30180.50","0","AbbVie Inc","Portfolio Joshua"
"2020-09-28","ABBV",350,"87.28","30548.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-29","ABBV",350,"86.89","30411.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-09-30","ABBV",350,"87.59","30656.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-01","ABBV",350,"87.14","30499.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-02","ABBV",350,"86.12","30142.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-03","ABBV",350,"86.12","30142.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-04","ABBV",350,"86.12","30142.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-05","ABBV",350,"87.93","30775.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-06","ABBV",350,"85.89","30061.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-07","ABBV",350,"87.07","30474.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-08","ABBV",350,"87.34","30569.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-09","ABBV",350,"87.70","30695.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-10","ABBV",350,"87.70","30695.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-11","ABBV",350,"87.70","30695.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-12","ABBV",350,"88.32","30912.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-13","ABBV",350,"87.83","30740.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-14","ABBV",350,"86.07","30124.50","413.00","AbbVie Inc","Portfolio Joshua"
"2020-10-15","ABBV",350,"85.23","29830.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-16","ABBV",350,"86.27","30194.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-17","ABBV",350,"86.27","30194.50","0","AbbVie Inc","Portfolio Joshua"
"2020-10-18","ABBV",350,"86.27","30194.50","0","AbbVie Inc","Portfolio Joshua"
"2020-10-19","ABBV",350,"84.31","29508.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-20","ABBV",350,"84.25","29487.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-21","ABBV",350,"82.89","29011.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-22","ABBV",350,"84.31","29508.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-23","ABBV",350,"84.34","29519.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-24","ABBV",350,"84.34","29519.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-25","ABBV",350,"84.34","29519.00","0","AbbVie Inc","Portfolio Joshua"
"2020-10-26","ABBV",350,"83.92","29372.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-27","ABBV",350,"82.71","28948.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-28","ABBV",350,"80.49","28171.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-29","ABBV",350,"80.67","28234.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-30","ABBV",350,"85.10","29785.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-10-31","ABBV",350,"85.10","29785.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-01","ABBV",350,"85.10","29785.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-02","ABBV",350,"88.25","30887.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-03","ABBV",350,"87.96","30786.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-04","ABBV",350,"94.50","33075.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-05","ABBV",350,"93.69","32791.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-06","ABBV",350,"92.85","32497.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-07","ABBV",350,"92.85","32497.50","0","AbbVie Inc","Portfolio Joshua"
"2020-11-08","ABBV",350,"92.85","32497.50","0","AbbVie Inc","Portfolio Joshua"
"2020-11-09","ABBV",350,"95.12","33292.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-10","ABBV",350,"98.87","34604.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-11","ABBV",350,"98.15","34352.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-12","ABBV",350,"97.60","34160.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-13","ABBV",350,"99.04","34664.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-14","ABBV",350,"99.04","34664.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-15","ABBV",350,"99.04","34664.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-16","ABBV",350,"98.36","34426.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-17","ABBV",350,"99.21","34723.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-18","ABBV",350,"98.72","34552.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-19","ABBV",350,"99.67","34884.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-20","ABBV",350,"100.84","35294.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-21","ABBV",350,"100.84","35294.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-22","ABBV",350,"100.84","35294.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-23","ABBV",350,"102.18","35763.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-24","ABBV",350,"103.96","36386.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-25","ABBV",350,"104.20","36470.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-26","ABBV",350,"104.20","36470.00","0","AbbVie Inc","Portfolio Joshua"
"2020-11-27","ABBV",350,"104.89","36711.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-11-28","ABBV",350,"104.89","36711.50","0","AbbVie Inc","Portfolio Joshua"
"2020-11-29","ABBV",350,"104.89","36711.50","0","AbbVie Inc","Portfolio Joshua"
"2020-11-30","ABBV",350,"104.58","36603.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-01","ABBV",350,"104.04","36414.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-02","ABBV",350,"104.99","36746.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-03","ABBV",350,"104.74","36659.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-04","ABBV",350,"107.28","37548.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-05","ABBV",350,"107.28","37548.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-06","ABBV",350,"107.28","37548.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-07","ABBV",350,"105.84","37044.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-08","ABBV",350,"107.69","37691.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-09","ABBV",350,"108.67","38034.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-10","ABBV",350,"107.49","37621.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-11","ABBV",350,"106.34","37219.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-12","ABBV",350,"106.34","37219.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-13","ABBV",350,"106.34","37219.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-14","ABBV",350,"104.20","36470.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-15","ABBV",350,"102.82","35987.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-16","ABBV",350,"104.64","36624.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-17","ABBV",350,"104.89","36711.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-18","ABBV",350,"104.45","36557.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-19","ABBV",350,"104.45","36557.50","0","AbbVie Inc","Portfolio Joshua"
"2020-12-20","ABBV",350,"104.45","36557.50","0","AbbVie Inc","Portfolio Joshua"
"2020-12-21","ABBV",350,"103.71","36298.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-22","ABBV",350,"102.80","35980.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-23","ABBV",350,"103.28","36148.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-24","ABBV",350,"103.26","36141.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-25","ABBV",350,"103.26","36141.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-26","ABBV",350,"103.26","36141.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-27","ABBV",350,"103.26","36141.00","0","AbbVie Inc","Portfolio Joshua"
"2020-12-28","ABBV",350,"103.45","36207.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-29","ABBV",350,"104.70","36645.00","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-30","ABBV",350,"105.27","36844.50","0.00","AbbVie Inc","Portfolio Joshua"
"2020-12-31","ABBV",350,"107.15","37502.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-01","ABBV",350,"107.15","37502.50","0","AbbVie Inc","Portfolio Joshua"
"2021-01-02","ABBV",350,"107.15","37502.50","0","AbbVie Inc","Portfolio Joshua"
"2021-01-03","ABBV",350,"107.15","37502.50","0","AbbVie Inc","Portfolio Joshua"
"2021-01-04","ABBV",350,"105.41","36893.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-05","ABBV",350,"106.50","37275.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-06","ABBV",350,"105.58","36953.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-07","ABBV",350,"106.71","37348.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-08","ABBV",350,"107.27","37544.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-09","ABBV",350,"107.27","37544.50","0","AbbVie Inc","Portfolio Joshua"
"2021-01-10","ABBV",350,"107.27","37544.50","0","AbbVie Inc","Portfolio Joshua"
"2021-01-11","ABBV",350,"109.02","38157.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-12","ABBV",350,"109.78","38423.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-13","ABBV",350,"112.45","39357.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-14","ABBV",350,"111.63","39070.50","455.00","AbbVie Inc","Portfolio Joshua"
"2021-01-15","ABBV",350,"110.52","38682.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-16","ABBV",350,"110.52","38682.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-17","ABBV",350,"110.52","38682.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-18","ABBV",350,"110.52","38682.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-19","ABBV",350,"112.18","39263.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-20","ABBV",350,"112.62","39417.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-21","ABBV",350,"111.26","38941.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-22","ABBV",350,"110.86","38801.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-23","ABBV",350,"110.86","38801.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-24","ABBV",350,"110.86","38801.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-25","ABBV",350,"110.50","38675.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-26","ABBV",350,"108.80","38080.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-27","ABBV",350,"102.79","35976.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-28","ABBV",350,"104.21","36473.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-29","ABBV",350,"102.48","35868.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-01-30","ABBV",350,"102.48","35868.00","0","AbbVie Inc","Portfolio Joshua"
"2021-01-31","ABBV",350,"102.48","35868.00","0","AbbVie Inc","Portfolio Joshua"
"2021-02-01","ABBV",350,"102.30","35805.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-02","ABBV",350,"103.47","36214.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-03","ABBV",350,"106.95","37432.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-04","ABBV",350,"108.53","37985.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-05","ABBV",350,"108.73","38055.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-06","ABBV",350,"108.73","38055.50","0","AbbVie Inc","Portfolio Joshua"
"2021-02-07","ABBV",350,"108.73","38055.50","0","AbbVie Inc","Portfolio Joshua"
"2021-02-08","ABBV",350,"106.84","37394.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-09","ABBV",350,"105.40","36890.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-10","ABBV",350,"104.05","36417.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-11","ABBV",350,"103.75","36312.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-12","ABBV",350,"104.44","36554.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-13","ABBV",350,"104.44","36554.00","0","AbbVie Inc","Portfolio Joshua"
"2021-02-14","ABBV",350,"104.44","36554.00","0","AbbVie Inc","Portfolio Joshua"
"2021-02-15","ABBV",350,"104.44","36554.00","0","AbbVie Inc","Portfolio Joshua"
"2021-02-16","ABBV",350,"104.20","36470.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-17","ABBV",350,"106.29","37201.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-18","ABBV",350,"106.06","37121.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-19","ABBV",350,"105.01","36753.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-20","ABBV",350,"105.01","36753.50","0","AbbVie Inc","Portfolio Joshua"
"2021-02-21","ABBV",350,"105.01","36753.50","0","AbbVie Inc","Portfolio Joshua"
"2021-02-22","ABBV",350,"107.06","37471.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-23","ABBV",350,"106.27","37194.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-24","ABBV",350,"108.69","38041.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-25","ABBV",350,"107.33","37565.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-26","ABBV",350,"107.74","37709.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-02-27","ABBV",350,"107.74","37709.00","0","AbbVie Inc","Portfolio Joshua"
"2021-02-28","ABBV",350,"107.74","37709.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-01","ABBV",350,"108.41","37943.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-02","ABBV",350,"107.85","37747.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-03","ABBV",350,"106.71","37348.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-04","ABBV",350,"105.65","36977.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-05","ABBV",350,"106.70","37345.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-06","ABBV",350,"106.70","37345.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-07","ABBV",350,"106.70","37345.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-08","ABBV",350,"106.11","37138.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-09","ABBV",350,"106.79","37376.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-10","ABBV",350,"108.00","37800.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-11","ABBV",350,"107.87","37754.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-12","ABBV",350,"108.22","37877.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-13","ABBV",350,"108.22","37877.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-14","ABBV",350,"108.22","37877.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-15","ABBV",350,"110.26","38591.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-16","ABBV",350,"110.84","38794.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-17","ABBV",350,"105.04","36764.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-18","ABBV",350,"103.77","36319.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-19","ABBV",350,"103.42","36197.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-20","ABBV",350,"103.42","36197.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-21","ABBV",350,"103.42","36197.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-22","ABBV",350,"105.90","37065.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-23","ABBV",350,"104.84","36694.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-24","ABBV",350,"103.06","36071.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-25","ABBV",350,"103.88","36358.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-26","ABBV",350,"105.98","37093.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-27","ABBV",350,"105.98","37093.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-28","ABBV",350,"105.98","37093.00","0","AbbVie Inc","Portfolio Joshua"
"2021-03-29","ABBV",350,"106.73","37355.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-30","ABBV",350,"106.79","37376.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-03-31","ABBV",350,"108.22","37877.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-01","ABBV",350,"108.52","37982.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-02","ABBV",350,"108.52","37982.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-03","ABBV",350,"108.52","37982.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-04","ABBV",350,"108.52","37982.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-05","ABBV",350,"106.14","37149.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-06","ABBV",350,"105.38","36883.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-07","ABBV",350,"105.21","36823.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-08","ABBV",350,"106.10","37135.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-09","ABBV",350,"107.54","37639.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-10","ABBV",350,"107.54","37639.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-11","ABBV",350,"107.54","37639.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-12","ABBV",350,"108.25","37887.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-13","ABBV",350,"108.22","37877.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-14","ABBV",350,"105.90","37065.00","455.00","AbbVie Inc","Portfolio Joshua"
"2021-04-15","ABBV",350,"106.89","37411.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-16","ABBV",350,"107.91","37768.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-17","ABBV",350,"107.91","37768.50","0","AbbVie Inc","Portfolio Joshua"
"2021-04-18","ABBV",350,"107.91","37768.50","0","AbbVie Inc","Portfolio Joshua"
"2021-04-19","ABBV",350,"108.61","38013.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-20","ABBV",350,"109.03","38160.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-21","ABBV",350,"110.80","38780.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-22","ABBV",350,"110.05","38517.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-23","ABBV",350,"111.38","38983.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-24","ABBV",350,"111.38","38983.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-25","ABBV",350,"111.38","38983.00","0","AbbVie Inc","Portfolio Joshua"
"2021-04-26","ABBV",350,"111.39","38986.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-27","ABBV",350,"111.44","39004.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-28","ABBV",350,"111.93","39175.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-29","ABBV",350,"110.89","38811.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-04-30","ABBV",350,"111.50","39025.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-01","ABBV",350,"111.50","39025.00","0","AbbVie Inc","Portfolio Joshua"
"2021-05-02","ABBV",350,"111.50","39025.00","0","AbbVie Inc","Portfolio Joshua"
"2021-05-03","ABBV",350,"114.68","40138.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-04","ABBV",350,"113.90","39865.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-05","ABBV",350,"115.78","40523.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-06","ABBV",350,"116.08","40628.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-07","ABBV",350,"115.75","40512.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-08","ABBV",350,"115.75","40512.50","0","AbbVie Inc","Portfolio Joshua"
"2021-05-09","ABBV",350,"115.75","40512.50","0","AbbVie Inc","Portfolio Joshua"
"2021-05-10","ABBV",350,"116.22","40677.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-11","ABBV",350,"114.89","40211.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-12","ABBV",350,"114.96","40236.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-13","ABBV",350,"116.60","40810.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-14","ABBV",350,"116.43","40750.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-15","ABBV",350,"116.43","40750.50","0","AbbVie Inc","Portfolio Joshua"
"2021-05-16","ABBV",350,"116.43","40750.50","0","AbbVie Inc","Portfolio Joshua"
"2021-05-17","ABBV",350,"116.89","40911.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-18","ABBV",350,"117.21","41023.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-19","ABBV",350,"115.85","40547.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-20","ABBV",350,"117.11","40988.50","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-21","ABBV",350,"116.12","40642.00","0.00","AbbVie Inc","Portfolio Joshua"
"2021-05-22","ABBV",350,"116.12","40642.00","0","AbbVie Inc","Portfolio Joshua"
"2021-05-23","ABBV",350,"116.12","40642.00","0","AbbVie Inc","Portfolio Joshua"
"2021-05-24","ABBV",350,"115.91","40568.50","0.00","AbbVie Inc","Portfolio Joshua"
