Date,Ticker,Closing Price,Dividend Amount
2021-02-03,SPG,93.37999725341797,0.0
2021-02-04,SPG,95.16000366210938,0.0
2021-02-05,SPG,96.75,0.0
2021-02-08,SPG,98.94000244140625,0.0
2021-02-09,SPG,102.55000305175781,0.0
2021-02-10,SPG,106.22000122070312,0.0
2021-02-11,SPG,109.2699966430664,0.0
2021-02-12,SPG,109.26000213623047,0.0
2021-02-16,SPG,109.9800033569336,0.0
2021-02-17,SPG,108.2300033569336,0.0
2021-02-18,SPG,106.5199966430664,0.0
2021-02-19,SPG,109.43000030517578,0.0
2021-02-22,SPG,112.7699966430664,0.0
2021-02-23,SPG,115.12000274658203,0.0
2021-02-24,SPG,119.0,0.0
2021-02-25,SPG,114.81999969482422,0.0
2021-02-26,SPG,112.91999816894531,0.0
2021-03-01,SPG,113.91999816894531,0.0
2021-03-02,SPG,111.68000030517578,0.0
2021-03-03,SPG,113.98999786376953,0.0
2021-03-04,SPG,110.11000061035156,0.0
2021-03-05,SPG,111.16999816894531,0.0
2021-03-08,SPG,111.69999694824219,0.0
2021-03-09,SPG,111.0,0.0
2021-03-10,SPG,114.30999755859375,0.0
2021-03-11,SPG,115.83999633789062,0.0
2021-03-12,SPG,117.8499984741211,0.0
2021-03-15,SPG,121.01000213623047,0.0
2021-03-16,SPG,117.19000244140625,0.0
2021-03-17,SPG,118.23999786376953,0.0
2021-03-18,SPG,116.81999969482422,0.0
2021-03-19,SPG,116.69000244140625,0.0
2021-03-22,SPG,115.25,0.0
2021-03-23,SPG,110.41000366210938,0.0
2021-03-24,SPG,109.4000015258789,0.0
2021-03-25,SPG,113.63999938964844,0.0
2021-03-26,SPG,114.66999816894531,0.0
2021-03-29,SPG,113.80999755859375,0.0
2021-03-30,SPG,115.38999938964844,0.0
2021-03-31,SPG,113.7699966430664,0.0
2021-04-01,SPG,115.19999694824219,0.0
2021-04-05,SPG,115.05000305175781,0.0
2021-04-06,SPG,116.48999786376953,0.0
2021-04-07,SPG,117.01000213623047,0.0
2021-04-08,SPG,114.33000183105469,1.3
2021-04-09,SPG,115.91000366210938,0.0
2021-04-12,SPG,114.73999786376953,0.0
2021-04-13,SPG,113.37999725341797,0.0
2021-04-14,SPG,113.76000213623047,0.0
2021-04-15,SPG,114.56999969482422,0.0
2021-04-16,SPG,117.12000274658203,0.0
2021-04-19,SPG,116.55999755859375,0.0
2021-04-20,SPG,114.26000213623047,0.0
2021-04-21,SPG,117.62999725341797,0.0
2021-04-22,SPG,115.6500015258789,0.0
2021-04-23,SPG,116.91999816894531,0.0
2021-04-26,SPG,120.16999816894531,0.0
2021-04-27,SPG,122.36000061035156,0.0
2021-04-28,SPG,123.0999984741211,0.0
2021-04-29,SPG,123.33000183105469,0.0
2021-04-30,SPG,121.73999786376953,0.0
2021-05-03,SPG,123.19999694824219,0.0
2021-05-04,SPG,121.36000061035156,0.0
2021-05-05,SPG,120.91999816894531,0.0
2021-05-06,SPG,122.91999816894531,0.0
2021-05-07,SPG,124.94000244140625,0.0
2021-05-10,SPG,126.75,0.0
2021-05-11,SPG,122.63999938964844,0.0
2021-05-12,SPG,117.62000274658203,0.0
2021-05-13,SPG,117.98999786376953,0.0
2021-05-14,SPG,122.18000030517578,0.0
2021-05-17,SPG,122.23999786376953,0.0
2021-05-18,SPG,122.56999969482422,0.0
2021-05-19,SPG,122.2699966430664,0.0
2021-05-20,SPG,122.56999969482422,0.0
2021-05-21,SPG,122.37999725341797,0.0
2021-05-24,SPG,124.63999938964844,0.0
2021-05-25,SPG,124.4000015258789,0.0
2021-05-26,SPG,126.69999694824219,0.0
2021-05-27,SPG,128.2899932861328,0.0
2021-05-28,SPG,128.49000549316406,0.0
2021-06-01,SPG,134.19000244140625,0.0
2021-06-02,SPG,135.19000244140625,0.0
2021-06-03,SPG,134.05999755859375,0.0
2021-06-04,SPG,132.27000427246094,0.0
2021-06-07,SPG,134.0,0.0
2021-06-08,SPG,135.7100067138672,0.0
2021-06-09,SPG,135.58999633789062,0.0
2021-06-10,SPG,134.5399932861328,0.0
2021-06-11,SPG,134.22999572753906,0.0
2021-06-14,SPG,133.27999877929688,0.0
2021-06-15,SPG,131.2899932861328,0.0
2021-06-16,SPG,130.72999572753906,0.0
2021-06-17,SPG,128.66000366210938,0.0
2021-06-18,SPG,125.33000183105469,0.0
2021-06-21,SPG,131.5,0.0
2021-06-22,SPG,130.25,0.0
2021-06-23,SPG,132.2100067138672,0.0
2021-06-24,SPG,130.6199951171875,0.0
2021-06-25,SPG,131.07000732421875,0.0
2021-06-28,SPG,130.1999969482422,0.0
2021-06-29,SPG,130.99000549316406,0.0
2021-06-30,SPG,130.47999572753906,0.0
2021-07-01,SPG,131.5399932861328,1.4
2021-07-02,SPG,129.6300048828125,0.0
2021-07-06,SPG,127.63999938964844,0.0
2021-07-07,SPG,125.79000091552734,0.0
2021-07-08,SPG,125.08999633789062,0.0
2021-07-09,SPG,129.69000244140625,0.0
2021-07-12,SPG,130.27000427246094,0.0
2021-07-13,SPG,126.61000061035156,0.0
2021-07-14,SPG,127.44999694824219,0.0
2021-07-15,SPG,126.54000091552734,0.0
2021-07-16,SPG,124.5,0.0
2021-07-19,SPG,117.19000244140625,0.0
2021-07-20,SPG,125.62999725341797,0.0
2021-07-21,SPG,127.93000030517578,0.0
2021-07-22,SPG,125.0999984741211,0.0
2021-07-23,SPG,124.1500015258789,0.0
2021-07-26,SPG,127.02999877929688,0.0
2021-07-27,SPG,125.87000274658203,0.0
2021-07-28,SPG,125.22000122070312,0.0
2021-07-29,SPG,125.91999816894531,0.0
2021-07-30,SPG,126.5199966430664,0.0
2021-08-02,SPG,126.31999969482422,0.0
2021-08-03,SPG,129.5399932861328,0.0
2021-08-04,SPG,128.6999969482422,0.0
2021-08-05,SPG,134.02999877929688,0.0
2021-08-06,SPG,135.1999969482422,0.0
2021-08-09,SPG,132.86000061035156,0.0
2021-08-10,SPG,132.11000061035156,0.0
2021-08-11,SPG,133.50999450683594,0.0
2021-08-12,SPG,133.85000610351562,0.0
2021-08-13,SPG,133.6699981689453,0.0
2021-08-16,SPG,130.97000122070312,0.0
2021-08-17,SPG,128.11000061035156,0.0
2021-08-18,SPG,128.0,0.0
2021-08-19,SPG,128.4600067138672,0.0
2021-08-20,SPG,128.77000427246094,0.0
2021-08-23,SPG,129.4600067138672,0.0
2021-08-24,SPG,132.55999755859375,0.0
2021-08-25,SPG,132.5399932861328,0.0
2021-08-26,SPG,131.0399932861328,0.0
2021-08-27,SPG,133.69000244140625,0.0
2021-08-30,SPG,133.41000366210938,0.0
2021-08-31,SPG,134.4499969482422,0.0
2021-09-01,SPG,135.80999755859375,0.0
2021-09-02,SPG,136.4199981689453,0.0
2021-09-03,SPG,135.75,0.0
2021-09-07,SPG,134.5800018310547,0.0
2021-09-08,SPG,132.13999938964844,1.5
2021-09-09,SPG,130.63999938964844,0.0
2021-09-10,SPG,127.9000015258789,0.0
2021-09-13,SPG,131.1199951171875,0.0
2021-09-14,SPG,129.55999755859375,0.0
2021-09-15,SPG,131.14999389648438,0.0
2021-09-16,SPG,132.6699981689453,0.0
2021-09-17,SPG,131.27000427246094,0.0
2021-09-20,SPG,129.52000427246094,0.0
2021-09-21,SPG,130.3800048828125,0.0
2021-09-22,SPG,133.63999938964844,0.0
2021-09-23,SPG,135.1199951171875,0.0
2021-09-24,SPG,133.85000610351562,0.0
2021-09-27,SPG,134.14999389648438,0.0
2021-09-28,SPG,133.7100067138672,0.0
2021-09-29,SPG,133.85000610351562,0.0
2021-09-30,SPG,129.97000122070312,0.0
2021-10-01,SPG,133.13999938964844,0.0
2021-10-04,SPG,132.25,0.0
2021-10-05,SPG,131.38999938964844,0.0
2021-10-06,SPG,132.61000061035156,0.0
2021-10-07,SPG,134.00999450683594,0.0
2021-10-08,SPG,132.0800018310547,0.0
2021-10-11,SPG,132.6199951171875,0.0
2021-10-12,SPG,134.77000427246094,0.0
2021-10-13,SPG,137.14999389648438,0.0
2021-10-14,SPG,139.3300018310547,0.0
2021-10-15,SPG,140.22000122070312,0.0
2021-10-18,SPG,144.52999877929688,0.0
2021-10-19,SPG,142.83999633789062,0.0
2021-10-20,SPG,144.9600067138672,0.0
2021-10-21,SPG,143.9600067138672,0.0
2021-10-22,SPG,145.13999938964844,0.0
2021-10-25,SPG,146.8300018310547,0.0
2021-10-26,SPG,146.3699951171875,0.0
2021-10-27,SPG,143.92999267578125,0.0
2021-10-28,SPG,147.1199951171875,0.0
2021-10-29,SPG,146.5800018310547,0.0
2021-11-01,SPG,149.36000061035156,0.0
2021-11-02,SPG,158.99000549316406,0.0
2021-11-03,SPG,166.24000549316406,0.0
2021-11-04,SPG,165.7100067138672,0.0
2021-11-05,SPG,170.5,0.0
2021-11-08,SPG,167.38999938964844,0.0
2021-11-09,SPG,167.49000549316406,0.0
2021-11-10,SPG,163.97000122070312,0.0
2021-11-11,SPG,165.44000244140625,0.0
2021-11-12,SPG,164.8000030517578,0.0
2021-11-15,SPG,166.2899932861328,0.0
2021-11-16,SPG,164.8699951171875,0.0
2021-11-17,SPG,167.49000549316406,0.0
2021-11-18,SPG,169.3800048828125,0.0
2021-11-19,SPG,166.74000549316406,0.0
2021-11-22,SPG,167.99000549316406,0.0
2021-11-23,SPG,169.02999877929688,0.0
2021-11-24,SPG,169.02999877929688,0.0
2021-11-26,SPG,160.47999572753906,0.0
2021-11-29,SPG,159.94000244140625,0.0
2021-11-30,SPG,152.83999633789062,0.0
2021-12-01,SPG,147.72000122070312,0.0
2021-12-02,SPG,151.86000061035156,0.0
2021-12-03,SPG,149.19000244140625,0.0
2021-12-06,SPG,152.60000610351562,0.0
2021-12-07,SPG,156.25,0.0
2021-12-08,SPG,157.4499969482422,0.0
2021-12-09,SPG,152.24000549316406,1.65
2021-12-10,SPG,152.4199981689453,0.0
2021-12-13,SPG,151.10000610351562,0.0
2021-12-14,SPG,150.92999267578125,0.0
2021-12-15,SPG,152.0399932861328,0.0
2021-12-16,SPG,151.66000366210938,0.0
2021-12-17,SPG,150.72999572753906,0.0
2021-12-20,SPG,146.27000427246094,0.0
2021-12-21,SPG,154.47000122070312,0.0
2021-12-22,SPG,155.52999877929688,0.0
2021-12-23,SPG,155.4600067138672,0.0
2021-12-27,SPG,158.42999267578125,0.0
2021-12-28,SPG,157.77000427246094,0.0
2021-12-29,SPG,158.75999450683594,0.0
2021-12-30,SPG,160.0399932861328,0.0
2021-12-31,SPG,159.77000427246094,0.0
2022-01-03,SPG,160.3000030517578,0.0
2022-01-04,SPG,162.97999572753906,0.0
2022-01-05,SPG,161.02999877929688,0.0
2022-01-06,SPG,163.16000366210938,0.0
2022-01-07,SPG,161.27000427246094,0.0
2022-01-10,SPG,160.8800048828125,0.0
2022-01-11,SPG,161.8300018310547,0.0
2022-01-12,SPG,161.92999267578125,0.0
2022-01-13,SPG,162.99000549316406,0.0
2022-01-14,SPG,155.6999969482422,0.0
2022-01-18,SPG,153.88999938964844,0.0
2022-01-19,SPG,148.58999633789062,0.0
2022-01-20,SPG,147.42999267578125,0.0
2022-01-21,SPG,146.9600067138672,0.0
2022-01-24,SPG,146.10000610351562,0.0
2022-01-25,SPG,146.77999877929688,0.0
2022-01-26,SPG,145.5800018310547,0.0
2022-01-27,SPG,143.88999938964844,0.0
2022-01-28,SPG,146.39999389648438,0.0
2022-01-31,SPG,147.1999969482422,0.0
2022-02-01,SPG,147.36000061035156,0.0
2022-02-02,SPG,149.5500030517578,0.0
2022-02-03,SPG,145.55999755859375,0.0
2022-02-04,SPG,145.17999267578125,0.0
2022-02-07,SPG,148.9199981689453,0.0
2022-02-08,SPG,142.0399932861328,0.0
2022-02-09,SPG,143.08999633789062,0.0
2022-02-10,SPG,143.97999572753906,0.0
2022-02-11,SPG,141.8300018310547,0.0
2022-02-14,SPG,139.89999389648438,0.0
2022-02-15,SPG,141.32000732421875,0.0
2022-02-16,SPG,143.86000061035156,0.0
2022-02-17,SPG,143.6699981689453,0.0
2022-02-18,SPG,140.9499969482422,0.0
2022-02-22,SPG,138.0500030517578,0.0
2022-02-23,SPG,134.07000732421875,0.0
2022-02-24,SPG,137.82000732421875,0.0
2022-02-25,SPG,139.6999969482422,0.0
2022-02-28,SPG,137.55999755859375,0.0
2022-03-01,SPG,134.60000610351562,0.0
2022-03-02,SPG,138.77000427246094,0.0
2022-03-03,SPG,139.41000366210938,0.0
2022-03-04,SPG,136.88999938964844,0.0
2022-03-07,SPG,128.27000427246094,0.0
2022-03-08,SPG,131.38999938964844,0.0
2022-03-09,SPG,132.57000732421875,1.65
2022-03-10,SPG,132.61000061035156,0.0
2022-03-11,SPG,130.0500030517578,0.0
2022-03-14,SPG,128.19000244140625,0.0
2022-03-15,SPG,128.8800048828125,0.0
2022-03-16,SPG,131.3300018310547,0.0
2022-03-17,SPG,131.64999389648438,0.0
2022-03-18,SPG,130.83999633789062,0.0
2022-03-21,SPG,129.05999755859375,0.0
2022-03-22,SPG,132.83999633789062,0.0
2022-03-23,SPG,130.00999450683594,0.0
2022-03-24,SPG,130.1300048828125,0.0
2022-03-25,SPG,130.1699981689453,0.0
2022-03-28,SPG,131.75,0.0
2022-03-29,SPG,138.0800018310547,0.0
2022-03-30,SPG,134.7899932861328,0.0
2022-03-31,SPG,131.55999755859375,0.0
2022-04-01,SPG,133.0,0.0
2022-04-04,SPG,134.52999877929688,0.0
2022-04-05,SPG,130.5800018310547,0.0
2022-04-06,SPG,127.86000061035156,0.0
2022-04-07,SPG,125.51000213623047,0.0
2022-04-08,SPG,127.47000122070312,0.0
2022-04-11,SPG,126.77999877929688,0.0
2022-04-12,SPG,126.18000030517578,0.0
2022-04-13,SPG,127.58000183105469,0.0
2022-04-14,SPG,127.87999725341797,0.0
2022-04-18,SPG,127.88999938964844,0.0
2022-04-19,SPG,131.32000732421875,0.0
2022-04-20,SPG,132.58999633789062,0.0
2022-04-21,SPG,130.85000610351562,0.0
2022-04-22,SPG,125.87999725341797,0.0
2022-04-25,SPG,126.29000091552734,0.0
2022-04-26,SPG,124.12999725341797,0.0
2022-04-27,SPG,122.12999725341797,0.0
2022-04-28,SPG,124.41000366210938,0.0
2022-04-29,SPG,118.0,0.0
2022-05-02,SPG,116.83999633789062,0.0
2022-05-03,SPG,120.87000274658203,0.0
2022-05-04,SPG,124.58000183105469,0.0
2022-05-05,SPG,122.33999633789062,0.0
2022-05-06,SPG,121.41999816894531,0.0
2022-05-09,SPG,118.19000244140625,0.0
2022-05-10,SPG,119.06999969482422,0.0
2022-05-11,SPG,113.01000213623047,0.0
2022-05-12,SPG,115.62000274658203,0.0
2022-05-13,SPG,116.77999877929688,0.0
2022-05-16,SPG,116.87000274658203,0.0
2022-05-17,SPG,120.76000213623047,0.0
2022-05-18,SPG,113.66999816894531,0.0
2022-05-19,SPG,110.04000091552734,0.0
2022-05-20,SPG,108.83999633789062,0.0
2022-05-23,SPG,107.7699966430664,0.0
2022-05-24,SPG,107.8499984741211,0.0
2022-05-25,SPG,109.19000244140625,0.0
2022-05-26,SPG,112.02999877929688,0.0
2022-05-27,SPG,113.7300033569336,0.0
2022-05-31,SPG,114.6500015258789,0.0
2022-06-01,SPG,111.16999816894531,0.0
2022-06-02,SPG,112.31999969482422,0.0
2022-06-03,SPG,109.94999694824219,0.0
2022-06-06,SPG,109.62000274658203,0.0
2022-06-07,SPG,112.27999877929688,0.0
2022-06-08,SPG,107.87000274658203,1.7
2022-06-09,SPG,103.87000274658203,0.0
2022-06-10,SPG,101.26000213623047,0.0
2022-06-13,SPG,97.1500015258789,0.0
2022-06-14,SPG,96.51000213623047,0.0
2022-06-15,SPG,97.5,0.0
2022-06-16,SPG,94.62000274658203,0.0
2022-06-17,SPG,95.69000244140625,0.0
2022-06-21,SPG,96.58999633789062,0.0
2022-06-22,SPG,95.94999694824219,0.0
2022-06-23,SPG,96.69999694824219,0.0
2022-06-24,SPG,99.62000274658203,0.0
2022-06-27,SPG,100.12000274658203,0.0
2022-06-28,SPG,99.25,0.0
2022-06-29,SPG,97.26000213623047,0.0
2022-06-30,SPG,94.91999816894531,0.0
2022-07-01,SPG,95.68000030517578,0.0
2022-07-05,SPG,97.56999969482422,0.0
2022-07-06,SPG,96.41999816894531,0.0
2022-07-07,SPG,97.87999725341797,0.0
2022-07-08,SPG,97.69000244140625,0.0
2022-07-11,SPG,97.22000122070312,0.0
2022-07-12,SPG,97.5999984741211,0.0
2022-07-13,SPG,95.55999755859375,0.0
2022-07-14,SPG,94.0,0.0
2022-07-15,SPG,96.36000061035156,0.0
2022-07-18,SPG,98.63999938964844,0.0
2022-07-19,SPG,102.2699966430664,0.0
2022-07-20,SPG,103.44999694824219,0.0
2022-07-21,SPG,104.23999786376953,0.0
2022-07-22,SPG,103.68000030517578,0.0
2022-07-25,SPG,104.02999877929688,0.0
2022-07-26,SPG,102.58000183105469,0.0
2022-07-27,SPG,104.12000274658203,0.0
2022-07-28,SPG,107.45999908447266,0.0
2022-07-29,SPG,108.63999938964844,0.0
2022-08-01,SPG,108.62999725341797,0.0
2022-08-02,SPG,105.4800033569336,0.0
2022-08-03,SPG,106.93000030517578,0.0
2022-08-04,SPG,105.81999969482422,0.0
2022-08-05,SPG,106.5,0.0
2022-08-08,SPG,108.83999633789062,0.0
2022-08-09,SPG,108.01000213623047,0.0
2022-08-10,SPG,111.37999725341797,0.0
2022-08-11,SPG,114.06999969482422,0.0
2022-08-12,SPG,115.8499984741211,0.0
2022-08-15,SPG,113.25,0.0
2022-08-16,SPG,114.5199966430664,0.0
2022-08-17,SPG,112.83999633789062,0.0
2022-08-18,SPG,113.33000183105469,0.0
2022-08-19,SPG,111.01000213623047,0.0
2022-08-22,SPG,106.73999786376953,0.0
2022-08-23,SPG,106.83999633789062,0.0
2022-08-24,SPG,106.68000030517578,0.0
2022-08-25,SPG,108.23999786376953,0.0
2022-08-26,SPG,104.8499984741211,0.0
2022-08-29,SPG,103.6500015258789,0.0
2022-08-30,SPG,103.79000091552734,0.0
2022-08-31,SPG,101.9800033569336,0.0
2022-09-01,SPG,101.33000183105469,0.0
2022-09-02,SPG,100.52999877929688,0.0
2022-09-06,SPG,101.04000091552734,0.0
2022-09-07,SPG,103.45999908447266,0.0
2022-09-08,SPG,102.54000091552734,1.75
2022-09-09,SPG,103.7699966430664,0.0
2022-09-12,SPG,105.25,0.0
2022-09-13,SPG,100.41000366210938,0.0
2022-09-14,SPG,100.02999877929688,0.0
2022-09-15,SPG,99.54000091552734,0.0
2022-09-16,SPG,99.69999694824219,0.0
2022-09-19,SPG,100.27999877929688,0.0
2022-09-20,SPG,98.31999969482422,0.0
2022-09-21,SPG,95.6500015258789,0.0
2022-09-22,SPG,92.18000030517578,0.0
2022-09-23,SPG,90.18000030517578,0.0
2022-09-26,SPG,87.36000061035156,0.0
2022-09-27,SPG,89.02999877929688,0.0
2022-09-28,SPG,92.52999877929688,0.0
2022-09-29,SPG,89.12999725341797,0.0
2022-09-30,SPG,89.75,0.0
2022-10-03,SPG,90.9800033569336,0.0
2022-10-04,SPG,95.87000274658203,0.0
2022-10-05,SPG,95.7699966430664,0.0
2022-10-06,SPG,94.68000030517578,0.0
2022-10-07,SPG,92.54000091552734,0.0
2022-10-10,SPG,92.52999877929688,0.0
2022-10-11,SPG,94.81999969482422,0.0
2022-10-12,SPG,93.68000030517578,0.0
2022-10-13,SPG,95.83000183105469,0.0
2022-10-14,SPG,95.86000061035156,0.0
2022-10-17,SPG,99.1500015258789,0.0
2022-10-18,SPG,98.66000366210938,0.0
2022-10-19,SPG,98.02999877929688,0.0
2022-10-20,SPG,98.30999755859375,0.0
2022-10-21,SPG,101.04000091552734,0.0
2022-10-24,SPG,102.38999938964844,0.0
2022-10-25,SPG,105.83999633789062,0.0
2022-10-26,SPG,105.52999877929688,0.0
2022-10-27,SPG,106.38999938964844,0.0
2022-10-28,SPG,108.95999908447266,0.0
2022-10-31,SPG,108.9800033569336,0.0
2022-11-01,SPG,113.83999633789062,0.0
2022-11-02,SPG,111.61000061035156,0.0
2022-11-03,SPG,112.58000183105469,0.0
2022-11-04,SPG,115.56999969482422,0.0
2022-11-07,SPG,116.87000274658203,0.0
2022-11-08,SPG,115.41999816894531,0.0
2022-11-09,SPG,112.91999816894531,0.0
2022-11-10,SPG,120.04000091552734,0.0
2022-11-11,SPG,120.19999694824219,0.0
2022-11-14,SPG,117.52999877929688,0.0
2022-11-15,SPG,120.16000366210938,0.0
2022-11-16,SPG,115.58999633789062,0.0
2022-11-17,SPG,115.79000091552734,0.0
2022-11-18,SPG,117.9000015258789,0.0
2022-11-21,SPG,117.18000030517578,0.0
2022-11-22,SPG,119.37999725341797,0.0
2022-11-23,SPG,119.61000061035156,0.0
2022-11-25,SPG,120.69999694824219,0.0
2022-11-28,SPG,115.76000213623047,0.0
2022-11-29,SPG,117.45999908447266,0.0
2022-11-30,SPG,119.44000244140625,0.0
2022-12-01,SPG,119.01000213623047,0.0
2022-12-02,SPG,119.33999633789062,0.0
2022-12-05,SPG,117.69000244140625,0.0
2022-12-06,SPG,118.26000213623047,0.0
2022-12-07,SPG,119.05000305175781,0.0
2022-12-08,SPG,117.12000274658203,1.8
2022-12-09,SPG,116.75,0.0
2022-12-12,SPG,118.62000274658203,0.0
2022-12-13,SPG,120.23999786376953,0.0
2022-12-14,SPG,119.70999908447266,0.0
2022-12-15,SPG,118.20999908447266,0.0
2022-12-16,SPG,116.31999969482422,0.0
2022-12-19,SPG,115.62000274658203,0.0
2022-12-20,SPG,115.66000366210938,0.0
2022-12-21,SPG,116.55000305175781,0.0
2022-12-22,SPG,116.36000061035156,0.0
2022-12-23,SPG,117.91000366210938,0.0
2022-12-27,SPG,118.0999984741211,0.0
2022-12-28,SPG,115.05999755859375,0.0
2022-12-29,SPG,117.31999969482422,0.0
2022-12-30,SPG,117.4800033569336,0.0
2023-01-03,SPG,117.54000091552734,0.0
2023-01-04,SPG,121.16000366210938,0.0
2023-01-05,SPG,117.41999816894531,0.0
2023-01-06,SPG,118.87000274658203,0.0
2023-01-09,SPG,118.31999969482422,0.0
2023-01-10,SPG,116.8499984741211,0.0
2023-01-11,SPG,121.36000061035156,0.0
2023-01-12,SPG,125.98999786376953,0.0
2023-01-13,SPG,125.56999969482422,0.0
2023-01-17,SPG,125.0199966430664,0.0
2023-01-18,SPG,122.25,0.0
2023-01-19,SPG,120.93000030517578,0.0
2023-01-20,SPG,123.6500015258789,0.0
2023-01-23,SPG,124.97000122070312,0.0
2023-01-24,SPG,125.44999694824219,0.0
2023-01-25,SPG,125.19000244140625,0.0
2023-01-26,SPG,126.33000183105469,0.0
2023-01-27,SPG,128.61000061035156,0.0
2023-01-30,SPG,125.94999694824219,0.0
2023-01-31,SPG,128.4600067138672,0.0
2023-02-01,SPG,128.92999267578125,0.0
2023-02-02,SPG,131.7899932861328,0.0
2023-02-03,SPG,129.80999755859375,0.0
2023-02-06,SPG,128.63999938964844,0.0
2023-02-07,SPG,125.9000015258789,0.0
2023-02-08,SPG,124.23999786376953,0.0
2023-02-09,SPG,124.41000366210938,0.0
2023-02-10,SPG,124.3499984741211,0.0
2023-02-13,SPG,125.77999877929688,0.0
2023-02-14,SPG,125.41000366210938,0.0
2023-02-15,SPG,125.5199966430664,0.0
2023-02-16,SPG,124.3499984741211,0.0
2023-02-17,SPG,123.66000366210938,0.0
2023-02-21,SPG,120.62000274658203,0.0
2023-02-22,SPG,121.0999984741211,0.0
2023-02-23,SPG,122.30000305175781,0.0
2023-02-24,SPG,121.83000183105469,0.0
2023-02-27,SPG,122.51000213623047,0.0
2023-02-28,SPG,122.08999633789062,0.0
2023-03-01,SPG,121.25,0.0
2023-03-02,SPG,122.8499984741211,0.0
2023-03-03,SPG,124.08000183105469,0.0
2023-03-06,SPG,123.8499984741211,0.0
2023-03-07,SPG,120.61000061035156,0.0
2023-03-08,SPG,122.18000030517578,0.0
2023-03-09,SPG,117.30000305175781,1.8
2023-03-10,SPG,111.5,0.0
2023-03-13,SPG,111.41999816894531,0.0
2023-03-14,SPG,112.19999694824219,0.0
2023-03-15,SPG,109.69000244140625,0.0
2023-03-16,SPG,109.19999694824219,0.0
2023-03-17,SPG,104.30999755859375,0.0
2023-03-20,SPG,107.12000274658203,0.0
2023-03-21,SPG,109.12000274658203,0.0
2023-03-22,SPG,104.30999755859375,0.0
2023-03-23,SPG,102.37999725341797,0.0
2023-03-24,SPG,103.4800033569336,0.0
2023-03-27,SPG,103.30000305175781,0.0
2023-03-28,SPG,104.1500015258789,0.0
2023-03-29,SPG,106.58999633789062,0.0
2023-03-30,SPG,107.55999755859375,0.0
2023-03-31,SPG,111.97000122070312,0.0
2023-04-03,SPG,112.41999816894531,0.0
2023-04-04,SPG,111.30999755859375,0.0
2023-04-05,SPG,109.94999694824219,0.0
2023-04-06,SPG,109.7699966430664,0.0
2023-04-10,SPG,109.55999755859375,0.0
2023-04-11,SPG,110.16000366210938,0.0
2023-04-12,SPG,109.51000213623047,0.0
2023-04-13,SPG,108.94000244140625,0.0
2023-04-14,SPG,107.55999755859375,0.0
2023-04-17,SPG,111.3499984741211,0.0
2023-04-18,SPG,111.30000305175781,0.0
2023-04-19,SPG,112.05999755859375,0.0
2023-04-20,SPG,110.7699966430664,0.0
2023-04-21,SPG,110.66000366210938,0.0
2023-04-24,SPG,110.2300033569336,0.0
2023-04-25,SPG,109.22000122070312,0.0
2023-04-26,SPG,108.33999633789062,0.0
2023-04-27,SPG,110.5999984741211,0.0
2023-04-28,SPG,113.31999969482422,0.0
2023-05-01,SPG,113.48999786376953,0.0
2023-05-02,SPG,112.05000305175781,0.0
2023-05-03,SPG,107.58999633789062,0.0
2023-05-04,SPG,107.8499984741211,0.0
2023-05-05,SPG,109.55000305175781,0.0
2023-05-08,SPG,108.0,0.0
2023-05-09,SPG,106.48999786376953,0.0
2023-05-10,SPG,106.52999877929688,0.0
2023-05-11,SPG,106.25,0.0
2023-05-12,SPG,106.3499984741211,0.0
2023-05-15,SPG,106.93000030517578,0.0
2023-05-16,SPG,103.7300033569336,0.0
2023-05-17,SPG,106.30000305175781,0.0
2023-05-18,SPG,105.54000091552734,0.0
2023-05-19,SPG,105.36000061035156,0.0
2023-05-22,SPG,105.9800033569336,0.0
2023-05-23,SPG,104.12999725341797,0.0
2023-05-24,SPG,102.16000366210938,0.0
2023-05-25,SPG,101.25,0.0
2023-05-26,SPG,102.36000061035156,0.0
2023-05-30,SPG,103.51000213623047,0.0
2023-05-31,SPG,105.1500015258789,0.0
2023-06-01,SPG,103.4000015258789,0.0
2023-06-02,SPG,106.51000213623047,0.0
2023-06-05,SPG,106.55000305175781,0.0
2023-06-06,SPG,109.16999816894531,0.0
2023-06-07,SPG,112.69999694824219,0.0
2023-06-08,SPG,109.70999908447266,1.85
2023-06-09,SPG,110.69999694824219,0.0
2023-06-12,SPG,109.95999908447266,0.0
2023-06-13,SPG,110.95999908447266,0.0
2023-06-14,SPG,110.9000015258789,0.0
2023-06-15,SPG,110.91999816894531,0.0
2023-06-16,SPG,112.79000091552734,0.0
2023-06-20,SPG,110.7300033569336,0.0
2023-06-21,SPG,110.7300033569336,0.0
2023-06-22,SPG,109.08000183105469,0.0
2023-06-23,SPG,107.73999786376953,0.0
2023-06-26,SPG,111.06999969482422,0.0
2023-06-27,SPG,113.06999969482422,0.0
2023-06-28,SPG,112.79000091552734,0.0
2023-06-29,SPG,114.76000213623047,0.0
2023-06-30,SPG,115.4800033569336,0.0
2023-07-03,SPG,117.04000091552734,0.0
2023-07-05,SPG,118.20999908447266,0.0
2023-07-06,SPG,119.0999984741211,0.0
2023-07-07,SPG,118.55000305175781,0.0
2023-07-10,SPG,120.94999694824219,0.0
2023-07-11,SPG,123.01000213623047,0.0
2023-07-12,SPG,122.44000244140625,0.0
